SampleID,Trial,Operator,Exposuretime(ms),Dark_Calibr,WhichIQT,Wgcolor,TP_B,TP_G,TP_R,Angular uniformity,Spatial uniformity,CU_B,CU_G,CU_R,,,,,,,Centercontrast_B,Centercontrast_G,Centercontrast_R,Meancontrast_B,Meancontrast_G,Meancontrast_R
19B167.04.11,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.00267442,0.00558169,0.004946708,49.01331264,4.09607829,,,,,,,,,,1.183696505,2.428785097,2.256704887,5.826979155,4.001977037,6.849198822
19B167.04.12,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002152576,0.004972147,0.004120718,109.662158,2.69600408,,,,,,,,,,1.269635664,1.883991253,2.553200688,4.876049009,4.240747094,5.85941418
19B167.04.21,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002577127,0.00510387,0.003076904,151.5509987,3.7540671,,,,,,,,,,1.289850609,3.270326598,4.590163319,5.263014172,4.140409871,5.821886452
19B167.04.22,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002373767,0.004341939,0.002685177,129.2651583,2.776490743,,,,,,,,,,1.39612437,3.202526325,4.193968452,4.72783175,3.798672383,5.197646954
19B167.04.31,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.00275139,0.005979668,0.004615099,38.70742616,2.802096041,,,,,,,,,,1.189525536,2.499404986,2.574004467,6.006084028,5.220272828,6.96240018
19B167.04.32,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002398588,0.004735712,0.003348039,51.94972896,3.125524487,,,,,,,,,,1.376789347,3.91160871,5.863642147,5.51611821,5.136254043,6.52513851
19B167.04.11,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002651612,0.005517182,0.005489153,46.21244726,4.099880002,,,,,,,,,,1.194528724,2.529879062,2.244591362,5.911739724,4.06335467,6.833596815
19B167.04.12,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.00210178,0.004974076,0.004158189,130.445142,2.68967098,,,,,,,,,,1.264746541,1.860193444,2.53264274,4.891281201,4.24391667,5.936531416
19B167.04.21,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002573825,0.005088803,0.003067907,158.0904854,3.76245448,,,,,,,,,,1.27000859,3.530247296,4.582021171,5.306700994,4.126894784,5.793383412
19B167.04.22,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002354126,0.004367161,0.002697162,84.22909422,2.777726326,,,,,,,,,,1.345002801,2.905129756,4.247081902,4.916308869,3.866840192,5.214599873
19B167.04.31,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002762804,0.005952938,0.004586911,38.11225147,2.817621025,,,,,,,,,,1.136928326,2.515462344,2.558124469,6.135738418,5.274336606,6.956012783
19B167.04.32,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002378017,0.004723264,0.003331111,52.42069177,3.134476587,,,,,,,,,,1.318681212,3.962546867,5.802445162,5.787466934,5.181488376,6.503831487
19B251.13.11,1,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002886429,0.005866895,0.002708763,37.93630876,1.615915053,,,,,,,,,,11.64610007,9.01050859,1.14497934,6.675240992,10.47793974,20.07186797
19B251.13.12,1,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003104775,0.005911956,0.002302343,49.41731868,1.607016215,,,,,,,,,,12.15627416,8.708761758,1.110773477,7.757168815,11.70435149,25.11957863
19B251.13.21,1,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002165304,0.004846454,0.001584254,38.17576253,1.429600564,,,,,,,,,,15.26999112,9.536006423,1.235288571,5.671523988,9.465567627,28.1616327
19B251.13.22,1,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002811116,0.004707876,0.001243766,39.94096957,1.941873795,,,,,,,,,,14.44471187,10.64134651,1.484583409,5.43074272,9.986862986,58.14565401
19B251.13.31,1,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002765818,0.005078918,0.00263211,45.69359003,1.890831632,,,,,,,,,,12.16187932,8.319396484,1.088864313,7.302788472,10.53062032,24.16189913
19B251.13.32,1,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003218971,0.005615307,0.002288905,48.2929875,1.249147418,,,,,,,,,,13.98380915,7.960379271,1.095461104,8.066650848,10.7903519,25.94011236
19B251.13.11,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002877051,0.005762482,0.002714492,45.08908971,1.620914342,,,,,,,,,,11.6335289,9.127748556,1.241439103,6.724314435,10.58709552,20.22166155
19B251.13.12,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.00316365,0.005970196,0.002319942,50.77787216,1.604236542,,,,,,,,,,11.85202108,8.412798191,1.140387607,7.551201423,11.72376308,23.60347165
19B251.13.21,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002156167,0.004128502,0.001582554,40.76639776,1.430617675,,,,,,,,,,15.27540958,9.425906651,1.229060675,5.637667688,9.371706722,27.83837321
19B251.13.22,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002392173,0.003861163,0.001241978,40.22828703,1.22930945,,,,,,,,,,14.55540445,10.7944085,1.555416212,5.485866906,10.06583709,59.17755165
19B251.13.31,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002791318,0.005113463,0.003148387,45.16038352,1.897559379,,,,,,,,,,11.97904523,8.178293629,1.101620586,6.910233993,10.09107436,19.59065364
19B251.13.32,2,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003249162,0.005679957,0.00230425,49.77933438,1.249343951,,,,,,,,,,13.806529,7.715863261,1.110550644,7.883377246,10.62679239,25.72367947
19B251.13.11,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002884306,0.005770213,0.002673005,42.86956617,1.624596893,,,,,,,,,,11.89034117,9.118803691,1.121950464,6.81167192,10.75907584,24.1135859
19B251.13.12,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003141703,0.005993772,0.002296271,50.6772395,1.605504304,,,,,,,,,,11.96303118,8.545726458,1.143959955,7.619680099,11.66211806,24.5356922
19B251.13.21,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002166269,0.004131819,0.00155823,38.77116436,1.43757521,,,,,,,,,,15.2450745,9.368561562,1.22341038,5.682065281,9.500827805,28.24671048
19B251.13.22,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002429798,0.00389838,0.001232662,42.09414499,1.23466411,,,,,,,,,,14.45411955,10.4930866,1.489317312,5.429559587,9.958640326,61.30329927
19B251.13.31,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002810948,0.00512114,0.00256308,49.99628304,1.896917355,,,,,,,,,,12.01794481,8.368633112,1.079588862,6.983909211,10.15751449,23.08261344
19B251.13.32,3,James,AE,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003248743,0.005685432,0.002576332,46.60457643,1.255557055,,,,,,,,,,13.95465081,7.833048041,1.114186971,7.947985528,10.65535597,25.3831981
19B167.04.11,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002662333,0.005524887,0.004923103,50.24739341,4.085045139,,,,,,,,,,1.203043462,2.049403675,2.222955389,5.871183446,4.788440835,6.936201988
19B167.04.12,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002165553,0.004962566,0.004164523,108.4597857,2.760546966,,,,,,,,,,1.295908577,1.886364936,2.587897686,4.963323295,4.326238565,6.239132083
19B167.04.21,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002572512,0.00509876,0.003055788,188.6642611,3.677110094,,,,,,,,,,1.455833576,3.650059411,4.623138756,4.593346989,4.170351325,5.981732292
19B167.04.22,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002362449,0.004333642,0.003281422,130.7505493,3.91039423,,,,,,,,,,1.429291608,3.25331923,4.243684125,4.866832382,3.858870784,5.361779983
19B167.04.31,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002743756,0.006485135,0.00458579,37.80757045,2.807680376,,,,,,,,,,1.19690015,2.590179186,2.552765356,5.012446146,5.414942237,7.396093362
19B167.04.32,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002331713,0.004718007,0.003288732,53.48596933,2.995303718,,,,,,,,,,1.420839396,4.102243069,5.945650031,5.676194827,5.290971468,6.786817365
19B167.04.11,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.00267442,0.00558169,0.004946708,49.01331264,4.09607829,,,,,,,,,,1.186569555,2.419278018,2.268134136,5.890481767,4.064040766,7.299761643
19B167.04.12,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002152576,0.004972147,0.004120718,109.662158,2.69600408,,,,,,,,,,1.290115526,1.921231743,2.615640478,4.981529417,4.355610404,6.260689687
19B167.04.21,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002577127,0.00510387,0.003076904,151.5509987,3.7540671,,,,,,,,,,1.308016136,3.236886754,4.609922666,5.405673375,4.208321252,6.017709209
19B167.04.22,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002373767,0.004341939,0.002685177,129.2651583,2.776490743,,,,,,,,,,1.437696063,3.317493279,4.228740733,4.885018559,3.875045002,5.392599954
19B167.04.31,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.00275139,0.005979668,0.004615099,38.70742616,2.802096041,,,,,,,,,,1.227017796,2.577158099,2.591838104,6.218015347,5.4571797,7.497202842
19B167.04.32,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002398588,0.004735712,0.003348039,51.94972896,3.125524487,,,,,,,,,,1.408359831,4.099772283,5.988156947,5.723492446,5.294920911,6.838389518
19B167.04.11,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002651612,0.005517182,0.005489153,46.21244726,4.099880002,,,,,,,,,,1.205210925,2.602657958,2.286541143,5.990864143,4.04447208,7.345958849
19B167.04.12,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.00210178,0.004974076,0.004158189,130.445142,2.68967098,,,,,,,,,,1.293904189,1.920790658,2.607775938,5.026438814,4.375662109,6.390329332
19B167.04.21,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002573825,0.005088803,0.003067907,158.0904854,3.76245448,,,,,,,,,,1.283117121,3.635352025,4.618082518,5.479863415,4.2065047,6.018192364
19B167.04.22,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002354126,0.004367161,0.002697162,84.22909422,2.777726326,,,,,,,,,,1.453779014,3.022951093,4.295314543,5.123102729,3.9574604,5.430909668
19B167.04.31,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002762804,0.005952938,0.004586911,38.11225147,2.817621025,,,,,,,,,,1.324110618,2.608389103,2.579159174,6.350345334,5.525029125,7.515438854
19B167.04.32,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Red,0.002378017,0.004723264,0.003331111,52.42069177,3.134476587,,,,,,,,,,1.435233,4.170822709,5.949703611,6.025275693,5.347981445,6.836484042
19B251.13.11,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002886429,0.005866895,0.002708763,37.93630876,1.615915053,,,,,,,,,,11.7531497,9.197829164,1.507066899,6.926914999,12.55687907,26.51013781
19B251.13.12,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.003104775,0.005911956,0.002302343,49.41731868,1.607016215,,,,,,,,,,12.61835117,9.179948092,1.131002666,8.476308114,14.87942022,40.56788743
19B251.13.21,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002165304,0.004846454,0.001584254,38.17576253,1.429600564,,,,,,,,,,15.70735694,9.824621279,1.312072793,5.838833729,11.04015656,34.62972452
19B251.13.22,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002811116,0.004707876,0.001243766,39.94096957,1.941873795,,,,,,,,,,15.15705694,11.52001081,1.636613801,5.786369077,12.05932231,89.83181826
19B251.13.31,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002765818,0.005078918,0.00263211,45.69359003,1.890831632,,,,,,,,,,12.45355495,8.453609041,1.111196329,7.964976006,13.27232922,45.95299529
19B251.13.32,1,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.003218971,0.005615307,0.002288905,48.2929875,1.249147418,,,,,,,,,,14.76041721,8.644394565,1.140063503,9.08312315,14.81648641,47.1741061
19B251.13.11,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002877051,0.005762482,0.002714492,45.08908971,1.620914342,,,,,,,,,,11.86964776,9.301440543,1.711812325,7.023711206,12.88773395,27.34832244
19B251.13.12,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.00316365,0.005970196,0.002319942,50.77787216,1.604236542,,,,,,,,,,12.69091005,9.258789991,1.202672201,8.468534018,15.33189561,38.45830397
19B251.13.21,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002156167,0.004128502,0.001582554,40.76639776,1.430617675,,,,,,,,,,15.71343818,9.819307375,1.255451265,5.84862488,11.10233462,35.76724678
19B251.13.22,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002392173,0.003861163,0.001241978,40.22828703,1.22930945,,,,,,,,,,15.14896706,11.47520686,1.798115833,5.845311533,12.21000477,106.6210076
19B251.13.31,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002791318,0.005113463,0.003148387,45.16038352,1.897559379,,,,,,,,,,12.33914079,8.47481149,1.575272865,7.929749494,13.66766601,32.39972274
19B251.13.32,2,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.003249162,0.005679957,0.00230425,49.77933438,1.249343951,,,,,,,,,,14.77384308,8.51838215,1.115322914,8.9826764,14.82645544,48.76058255
19B251.13.11,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002884306,0.005770213,0.002673005,42.86956617,1.624596893,,,,,,,,,,12.0096161,9.234795302,1.127857906,7.065332671,13.03145094,34.88459701
19B251.13.12,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.003141703,0.005993772,0.002296271,50.6772395,1.605504304,,,,,,,,,,12.91463783,9.447053762,1.176392823,8.583224222,15.3421039,41.47364656
19B251.13.21,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002166269,0.004131819,0.00155823,38.77116436,1.43757521,,,,,,,,,,15.7272758,9.77708639,1.311346859,5.889013752,11.2804122,36.3673557
19B251.13.22,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002429798,0.00389838,0.001232662,42.09414499,1.23466411,,,,,,,,,,15.21733701,11.32445049,1.681027375,5.804339296,12.12788777,116.5943289
19B251.13.31,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.002810948,0.00512114,0.00256308,49.99628304,1.896917355,,,,,,,,,,12.46791715,8.745908475,1.113359157,7.996538209,13.32366326,47.6743724
19B251.13.32,3,James,AE,"08112020_Indv. Darkfield, from CSV contrast",IQT-HT1,Blue,0.003248743,0.005685432,0.002576332,46.60457643,1.255557055,,,,,,,,,,14.89862888,8.643379664,1.162499366,9.024352126,14.89262171,48.58315596
19B167.04.11,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001648275,0.00304791,0.004314243,8.019544707,3.270573446,,,,,,,,,,1.463070349,2.860231493,2.883488035,6.063444292,5.19198311,9.540840583
19B167.04.12,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001519456,0.003010782,0.003943667,4.727872784,2.609408161,,,,,,,,,,1.369765405,2.188327889,2.811098526,5.220673448,4.750513693,7.343035552
19B167.04.21,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001560564,0.002850975,0.002964901,5.941634536,3.677683911,,,,,,,,,,1.479969403,5.222356711,4.851683994,5.373500303,4.475973073,6.603509344
19B167.04.22,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001505356,0.002607411,0.002595219,5.770861423,2.641035887,,,,,,,,,,1.718003219,4.142605938,4.368810021,4.725116144,4.079673439,5.732629425
19B167.04.31,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001765503,0.003495371,0.004418331,4.099875813,2.668916525,,,,,,,,,,1.55959771,3.893287949,2.971988105,6.487448037,6.278931866,9.178502913
19B167.04.32,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001502735,0.002798938,0.003176804,5.794282305,2.91049657,,,,,,,,,,1.674141098,5.4520872,6.406959862,5.701648933,5.761288449,7.552819271
19B167.04.11,2,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001655403,0.003052325,0.004296872,7.890130391,3.272304251,,,,,,,,,,1.357778709,3.170797507,2.955567385,6.095600707,5.23715237,9.664597579
19B167.04.12,2,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001523413,0.003025089,0.003954458,4.649726634,2.634092639,,,,,,,,,,1.360080189,2.303502853,2.798397682,5.223803518,4.775155151,7.400698051
19B167.04.21,2,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001572495,0.00285163,0.002938521,2.643455657,3.642892252,,,,,,,,,,1.629611051,5.000583167,4.798539123,5.463701402,4.470831044,6.635179614
19B167.04.22,2,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001514954,0.002609002,0.002587676,5.817999529,2.671240988,,,,,,,,,,1.825714612,4.303742868,4.45344259,4.842365004,4.110673171,5.770804644
19B167.04.31,2,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001779773,0.003493255,0.00435699,4.132417892,2.656874687,,,,,,,,,,1.509883702,3.801377458,3.042127055,6.472849335,6.292263192,9.167469496
19B167.04.32,2,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001524451,0.002810018,0.003154717,5.861877361,2.90728042,,,,,,,,,,1.699921794,5.658471519,6.32838185,5.740162434,5.828914517,7.484059161
19B167.04.11,3,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001640618,0.003043707,0.004307969,8.103310051,3.278143755,,,,,,,,,,1.379960123,2.998022961,2.88800886,6.100250218,5.199642714,9.641678648
19B167.04.12,3,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001514821,0.003020106,0.003967538,4.736383227,2.639748133,,,,,,,,,,1.308236208,2.332352158,2.850667055,5.284184584,4.787503081,7.448755851
19B167.04.21,3,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001563039,0.002851739,0.002946661,2.654542933,3.673797969,,,,,,,,,,1.650179028,4.834697817,4.754971617,5.422216603,4.46290924,6.57527379
19B167.04.22,3,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001503567,0.002607657,0.002593117,5.827904067,2.651417986,,,,,,,,,,1.763274756,4.266722909,4.467203132,4.803210632,4.114955848,5.756864021
19B167.04.31,3,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001764479,0.003491656,0.004373254,4.103722368,2.652837896,,,,,,,,,,1.471605212,3.894913969,2.950260425,6.514579043,6.321730305,9.143751861
19B167.04.32,3,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.001518916,0.002802892,0.003173012,6.063757924,2.936769355,,,,,,,,,,1.714921918,5.820116696,6.535635688,5.786832812,5.771081915,7.464154631
19B251.13.11,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002844478,0.004459343,0.002613102,103.3692264,1.645071139,,,,,,,,,,12.78131029,14.23376975,1.225443366,7.279745939,17.62250875,160.2406869
19B251.13.12,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003090369,0.004577378,0.002225929,193.4485594,1.617263793,,,,,,,,,,13.9877068,13.29103237,1.128340576,9.118297202,21.76621101,120.6717832
19B251.13.21,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002129278,0.003173314,0.001551036,59.0118525,1.447455203,,,,,,,,,,15.64157381,13.28074893,1.119811871,5.647990143,14.18588587,53.39004066
19B251.13.22,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002320598,0.002867714,0.001232343,47.59949672,1.240540297,,,,,,,,,,15.58634649,17.07078636,1.186003775,5.685015486,16.51938119,64.65471782
19B251.13.31,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.002737385,0.003878027,0.002494735,100.4368753,1.89407831,,,,,,,,,,14.50247583,13.78555107,1.138832534,8.367795203,17.64952559,272.2526532
19B251.13.32,1,Zhida,100ms,"08112020_Indv. Darkfield, calculated contrast",IQT-HT1,Blue,0.003123731,0.004241591,0.002163662,144.9186416,1.276097915,,,,,,,,,,17.13750652,14.93818325,1.183953439,10.14463955,24.52044284,338.0112187
