SampleID,Trial,Operator,Exposure,Dark_Calibr,WhichIQT,Wgcolor,TP_B,TP_G,TP_R,AU,SU,CU_B,CU_G,CU_R,dummy1,dummy2,dummy3,dummy4,dummy5,dummy6,Centercontrast_B,Centercontrast_G,Centercontrast_R,Meancontrast_B,Meancontrast_G,Meancontrast_R
19B170.12.32,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003452507,0.004496172,0.00152466,43.53556913,1.339559388,,,,,,,,,,14.55222721,15.8664251,1.430594565,8.019943899,14.95049297,32.1182919
19B170.12.11,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004148019,0.006123759,0.001840244,68.48859783,1.391854931,,,,,,,,,,12.81812903,15.88945594,1.510416397,6.797956949,14.15418889,35.29907021
19B170.12.12,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002941377,0.003829585,0.001217647,31.74667407,1.630739602,,,,,,,,,,16.18457002,19.56003664,1.660946325,6.06044139,11.97416244,29.67837872
19B170.12.21,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002648868,0.003156122,0.001040284,29.64521494,1.543010898,,,,,,,,,,11.5601532,15.46032615,1.72322849,5.12735487,9.277560442,26.26322072
19B170.12.22,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002878766,0.003657364,0.001169221,46.3112724,1.998034867,,,,,,,,,,11.88299754,16.14798447,2.391995008,6.222350169,12.18195178,55.34026742
19B170.12.31,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003789227,0.004932483,0.00197179,59.2281718,1.60607949,,,,,,,,,,14.03756726,16.75545872,1.431156269,6.894850116,13.68209701,34.58071385
19B170.12.32,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003446578,0.004478875,0.001520115,48.20391294,1.336390294,,,,,,,,,,14.64065553,16.05546536,1.507735826,8.067882101,15.16804696,32.92415384
19B251.13.11,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003779852,0.006214913,0.00253424,50.38275905,1.708071914,,,,,,,,,,11.11395437,14.6123132,1.604618602,7.122779458,13.82442774,38.4173339
19B251.13.12,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004028523,0.006223356,0.002062416,81.89318334,1.540386666,,,,,,,,,,13.22148405,16.37655892,1.482967614,9.127710468,18.80361009,44.67132965
19B251.13.21,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002851396,0.004496441,0.00149194,44.72427172,1.480015095,,,,,,,,,,12.4095078,14.39009111,1.557148835,6.188966895,11.52195732,28.40790761
19B251.13.22,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002786189,0.003697578,0.001174969,34.4294675,1.303612247,,,,,,,,,,14.48880605,20.34839781,2.422524386,5.654475203,11.41701386,57.46903242
19B251.13.31,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003549292,0.005327278,0.002314733,71.50253074,1.846248037,,,,,,,,,,11.70036947,15.84263699,1.442694552,8.290831298,14.66966941,54.5591005
19B251.13.32,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003831031,0.005589007,0.00204341,67.0338266,1.248057564,,,,,,,,,,16.00216743,17.15936564,1.550883475,9.648045758,19.48084121,58.3987652
19B251.13.11,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003790213,0.006223376,0.002525098,61.23841777,1.709115911,,,,,,,,,,11.02940219,14.77234759,1.374837925,7.124587461,13.95292814,39.38520898
19B251.13.12,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004031629,0.006234935,0.00206136,84.31870993,1.54137589,,,,,,,,,,13.26803868,15.88413593,1.551750841,9.181230176,18.92889469,45.87240621
19B251.13.21,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002871755,0.004511391,0.001484735,41.03367361,1.482875565,,,,,,,,,,12.34798824,14.47772229,1.689916271,6.203129579,11.63764254,28.81361173
19B251.13.22,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002794173,0.003707333,0.001174364,33.08112699,1.308642736,,,,,,,,,,14.39309903,20.55951819,2.50179864,5.665756624,11.48405068,59.21835871
19B251.13.31,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003580996,0.005348043,0.002308476,75.92471728,1.848760134,,,,,,,,,,11.78317779,16.09412181,1.434882767,8.295399788,14.86630662,57.28300038
19B251.13.32,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003851584,0.005603701,0.002036712,61.96437322,1.247919371,,,,,,,,,,15.90019334,17.42262816,1.486638929,9.72688341,19.79340666,59.88273856
19B251.13.11,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003792522,0.00621499,0.002507435,57.32545174,1.708040422,,,,,,,,,,11.16160864,14.69690919,1.500219483,7.194994674,13.96856562,39.68859433
19B251.13.12,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.004039395,0.006216664,0.002044689,86.03679065,1.540275386,,,,,,,,,,13.24289805,16.58406078,1.518800123,9.224395752,19.18100782,47.90548329
19B251.13.21,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002870061,0.004509218,0.001475986,38.88909727,1.480570205,,,,,,,,,,12.38749623,14.65052559,1.693459872,6.192773959,11.63903138,29.52066831
19B251.13.22,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00279625,0.003696627,0.00116438,33.52167733,1.307219427,,,,,,,,,,14.41001757,20.54051084,2.656651464,5.682139658,11.53342974,64.13173964
19B251.13.31,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003571818,0.00534269,0.002298609,73.8455311,1.84734658,,,,,,,,,,11.76178603,16.15233212,1.502921113,8.321638546,14.9752331,57.62414818
19B251.13.32,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003849161,0.005593297,0.002025456,69.52849734,1.250485411,,,,,,,,,,16.06535658,17.58769141,1.537218246,9.791909429,20.03037965,61.24524117
19B302.18.11,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003268908,0.007014787,0.003449984,75.16562264,1.543758737,,,,,,,,,,19.79410641,19.39001202,1.689408622,10.43355216,19.90940439,51.71633282
19B302.18.12,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00234635,0.005197565,0.003695369,61.39393297,1.464517021,,,,,,,,,,20.71136608,21.57921212,1.744918557,8.281491169,17.04629163,53.89901915
19B302.18.21,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002518733,0.004990329,0.002806648,57.40914887,1.375590414,,,,,,,,,,12.76465478,15.27055538,2.210798062,4.285464537,6.383292687,14.05157892
19B302.18.22,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002774039,0.005688364,0.003504998,92.27789587,1.730689104,,,,,,,,,,20.54304686,21.66954874,2.10211127,10.41832091,19.97518236,57.07779465
19B302.18.31,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.001761393,0.003639735,0.002479668,87.0529256,1.526384266,,,,,,,,,,5.652757363,5.407738808,1.121802687,2.037907822,2.936441399,4.525880443
19B302.18.32,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.00221923,0.004636244,0.003928388,59.510873,1.571033977,,,,,,,,,,8.024563518,8.153191506,1.511581175,5.20501164,9.897964788,29.88215744
19B302.18.11,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003294182,0.007066366,0.00344576,71.25309697,1.544714115,,,,,,,,,,19.97791873,19.93450377,2.001369964,10.59102147,20.30272161,55.72924022
19B302.18.12,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002363754,0.005201947,0.003668348,56.61139338,1.467825566,,,,,,,,,,21.78774799,22.25906887,1.955739036,8.955801058,17.2531335,54.78270362
19B302.18.21,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002525785,0.005004701,0.002795588,54.96809636,1.375862707,,,,,,,,,,12.79087016,15.37361392,2.423869419,4.330069575,6.463968863,14.29075979
19B302.18.22,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002793103,0.005709913,0.003481347,91.70407487,1.72823887,,,,,,,,,,20.8274718,21.37988047,1.881136345,10.48855305,20.02025704,59.486915
19B302.18.31,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.001757532,0.003648322,0.002475617,68.85858425,1.529590402,,,,,,,,,,5.625362965,5.41207453,1.214771482,2.038013906,2.926010446,4.555593719
19B302.18.32,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002222533,0.004645663,0.00391515,60.52491542,1.570800328,,,,,,,,,,8.038123064,8.15079612,1.377598843,5.112507062,9.89080011,30.15722822
19B302.18.11,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.003285562,0.0070572,0.003447712,72.64010313,1.544072809,,,,,,,,,,19.85365158,20.14339131,2.038717111,10.60084067,20.52007945,59.49016117
19B302.18.12,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002352262,0.005206258,0.003691345,59.16047355,1.464480236,,,,,,,,,,20.92785265,21.89717558,2.096619642,8.300354976,17.33091159,57.19954711
19B302.18.21,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002526705,0.004996827,0.002794513,59.55195625,1.377403215,,,,,,,,,,12.82210957,15.30931323,2.343071499,4.321856558,6.460088459,14.38400853
19B302.18.22,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002783554,0.005707128,0.003497273,86.59697906,1.729498897,,,,,,,,,,20.6419989,21.94184893,1.835685323,10.54023944,20.18372508,61.19024856
19B302.18.31,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.001770367,0.003651524,0.002473782,89.86735588,1.532768075,,,,,,,,,,5.687827426,5.481846374,1.1803681,2.046114653,2.936390276,4.571744772
19B302.18.32,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue,0.002228606,0.004657144,0.003930369,59.39098962,1.573865795,,,,,,,,,,8.096480622,8.160067477,1.366053319,5.158040049,9.956630249,31.03253796
19B170.12.11,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.004151579,0.00614449,0.001875562,18.40171443,1.389032256,,,,,,,,,,14.76358658,15.72637506,1.699761905,6.701406377,13.35317696,30.68144224
19B170.12.12,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002950955,0.003844876,0.001257516,15.31466065,1.629778781,,,,,,,,,,16.81751606,18.54574968,1.756468198,6.207074003,11.38003433,24.93555763
19B170.12.21,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002653316,0.003173922,0.001092644,17.54382664,1.54088359,,,,,,,,,,12.21583757,14.20894584,1.918858906,5.037120859,8.802272873,23.31115503
19B170.12.22,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002886086,0.003675515,0.001218603,24.86444492,1.983626687,,,,,,,,,,12.99408517,15.29340176,1.920211007,6.055891671,11.50830849,33.20337423
19B170.12.31,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003789159,0.004952371,0.001998026,43.33205948,1.602861333,,,,,,,,,,16.67565233,16.42582546,1.487775252,6.890913502,12.663729,29.55903116
19B170.12.32,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003454817,0.004499911,0.001560065,32.79802507,1.333157224,,,,,,,,,,16.12417814,16.56034877,1.725287774,7.888801227,13.82870446,32.40216118
19B170.12.11,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.004147521,0.006136485,0.001859358,44.67398244,1.389394307,,,,,,,,,,14.82699719,16.01973889,1.70480704,6.716461961,13.53441912,31.19562009
19B170.12.12,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002947028,0.003846449,0.001251579,25.51793863,1.632731974,,,,,,,,,,16.90553584,18.48911696,1.713395645,6.232600085,11.52713223,25.41435151
19B170.12.21,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002652833,0.003168424,0.001081388,17.45432918,1.542854312,,,,,,,,,,12.27269601,14.33376344,1.971896646,5.075137924,8.863507297,23.93576643
19B170.12.22,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002886667,0.003683132,0.001213678,17.0304878,1.982741837,,,,,,,,,,12.97238558,15.38187638,1.916087985,6.081977534,11.56755363,34.09931173
19B170.12.31,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003789546,0.00494466,0.00198351,36.25692486,1.601953388,,,,,,,,,,16.76769097,16.8833661,1.82117296,6.978109681,12.82193212,30.41344682
19B170.12.32,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003457572,0.00450378,0.001553501,39.29780809,1.336913828,,,,,,,,,,16.13389341,16.60368101,1.718377109,7.953002326,13.99428333,33.40823262
19B170.12.11,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.004154396,0.00613475,0.001858627,39.31268628,1.390766768,,,,,,,,,,14.74586262,16.10962007,1.65722987,6.749075433,13.64351985,32.05307495
19B170.12.12,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002944442,0.003832722,0.001248667,21.01195853,1.630857035,,,,,,,,,,16.92335086,18.62186513,1.799782544,6.288124958,11.5537554,25.96619736
19B170.12.21,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002656547,0.003168304,0.001081377,20.83472865,1.540490593,,,,,,,,,,12.28301319,14.52592991,2.000494184,5.087891367,8.943872597,24.54631085
19B170.12.22,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002881414,0.003666848,0.001208814,36.54756668,1.986753197,,,,,,,,,,13.09650657,15.53386562,1.928483294,6.108572943,11.71577161,34.83200763
19B170.12.31,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.0037924,0.004940977,0.001985802,45.74776304,1.604930375,,,,,,,,,,16.67776223,17.01277846,1.585185043,6.971883287,12.92219078,30.87048363
19B170.12.32,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003450386,0.004484582,0.001547882,36.43740664,1.334198769,,,,,,,,,,16.26732022,16.71261035,1.735643042,8.008778825,14.12325471,33.82808769
19B251.13.11,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.00378559,0.006225506,0.002547306,32.55327319,1.701240087,,,,,,,,,,12.87336041,15.16985481,1.700132029,6.98203422,13.37137868,34.54141304
19B251.13.12,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.004029248,0.006226144,0.002077334,55.20026947,1.540671811,,,,,,,,,,16.05081664,17.08878547,1.832281042,9.109275343,17.81824847,38.55534171
19B251.13.21,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002860681,0.004508227,0.001514362,30.60921963,1.474640789,,,,,,,,,,13.37861262,13.83762648,1.751434867,5.961135325,10.94749627,26.6922582
19B251.13.22,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002789046,0.003698061,0.001210428,25.5783321,1.302974304,,,,,,,,,,16.5601128,19.57600794,1.95585329,5.707734679,11.01391748,38.79219222
19B251.13.31,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003550173,0.005332799,0.002328172,51.81123188,1.844448286,,,,,,,,,,14.44149224,16.50095753,1.523163157,8.330393696,13.79505896,45.94371029
19B251.13.32,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003830858,0.005589244,0.002058226,50.18486946,1.248050642,,,,,,,,,,18.22367426,18.19006249,1.712574272,9.698712966,18.21616198,49.11083032
19B251.13.11,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003794101,0.006225607,0.002531947,32.90941467,1.703191179,,,,,,,,,,12.89427479,15.14132448,1.724346388,7.014215313,13.50290264,35.32432842
19B251.13.12,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.004028473,0.00622991,0.002072698,54.6050384,1.541619464,,,,,,,,,,16.14485101,17.01682338,1.78611309,9.118946329,18.01164947,39.01709234
19B251.13.21,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002875907,0.004517955,0.001505892,29.28921812,1.477015393,,,,,,,,,,13.33625104,13.92458159,1.844660729,6.013798965,11.08244159,26.94678765
19B251.13.22,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002794884,0.003705016,0.001208817,25.64458512,1.30850402,,,,,,,,,,16.67920361,19.91765642,2.077587394,5.746334821,11.12124648,40.06386112
19B251.13.31,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003579047,0.005349425,0.002319373,38.3216837,1.847490354,,,,,,,,,,14.60133754,16.83529026,1.556449667,8.27202265,13.97750111,48.0800606
19B251.13.32,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003848421,0.005599852,0.002049227,52.41894769,1.248240723,,,,,,,,,,18.20437998,18.1193658,1.676430902,9.75330522,18.56946659,50.12225658
19B251.13.11,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003794909,0.006214402,0.002512335,41.06616819,1.702524327,,,,,,,,,,12.88572629,15.14291522,1.664796313,7.055988857,13.50148211,35.64081932
19B251.13.12,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.004034395,0.006207871,0.002054138,52.93743188,1.540498943,,,,,,,,,,16.0673093,17.43812345,1.681476281,9.115917371,18.17448431,40.23237156
19B251.13.21,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002872212,0.004512642,0.001495725,28.13999246,1.474985876,,,,,,,,,,13.44423822,14.03903837,1.951589999,6.029514323,11.08418723,27.44029658
19B251.13.22,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.00279383,0.003690012,0.001197445,26.39746881,1.308001041,,,,,,,,,,16.63741208,20.03296189,2.164412578,5.730577136,11.14145807,40.98285948
19B251.13.31,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003567653,0.005340705,0.002307043,37.30477405,1.846526455,,,,,,,,,,14.59656655,16.98345769,1.662499404,8.270386025,14.10689237,48.3572989
19B251.13.32,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003842117,0.005583883,0.002034987,51.94486009,1.251262965,,,,,,,,,,18.2931797,18.32932398,1.639319277,9.830451302,18.99416568,51.14440632
19B302.18.11,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003268452,0.007015275,0.003461714,52.1934735,1.543532986,,,,,,,,,,20.48137212,18.82264873,1.966755713,10.29280626,18.79819308,43.76115677
19B302.18.12,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002343377,0.005189293,0.003695316,41.60894435,1.458561169,,,,,,,,,,22.02078045,20.00943706,2.179080492,8.678303657,16.17001693,45.02191758
19B302.18.21,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002517926,0.004981766,0.002812971,33.77487736,1.365634308,,,,,,,,,,12.1730419,13.69073414,2.306861818,4.267574999,6.217710483,13.01016243
19B302.18.22,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002766932,0.005673914,0.003506713,69.99461821,1.732132814,,,,,,,,,,21.33035798,20.73387851,2.081854237,10.49617827,18.59416615,47.08012554
19B302.18.31,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.00177377,0.003633052,0.002498582,36.03553609,1.527607035,,,,,,,,,,6.360373338,6.199084141,1.235725012,2.058801403,2.93226025,4.744603977
19B302.18.32,1,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002213458,0.004622134,0.003926575,42.78474723,1.571982259,,,,,,,,,,8.905098496,8.950474678,1.492881763,5.172569328,9.521913028,26.84051354
19B302.18.11,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003287047,0.007053337,0.003449609,52.3754357,1.544925009,,,,,,,,,,20.56838682,19.14834618,2.33610877,10.37097047,19.22020007,46.98734816
19B302.18.12,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002358094,0.005188822,0.003664463,44.24377978,1.462300898,,,,,,,,,,22.34463897,20.3776263,2.09509225,8.66774741,16.36350491,46.33601631
19B302.18.21,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002522281,0.004991096,0.002798745,36.33170371,1.365783271,,,,,,,,,,12.17668209,13.80257863,2.537368906,4.302861072,6.268678025,13.20872721
19B302.18.22,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002783486,0.005690748,0.003479512,72.31103328,1.730501397,,,,,,,,,,21.54516685,20.31199307,2.154564316,10.57350823,18.5921388,48.25306472
19B302.18.31,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.001767964,0.003636949,0.002491426,38.29575867,1.532381124,,,,,,,,,,6.32414838,6.121604931,1.172799624,2.057914889,2.926525934,4.756309686
19B302.18.32,2,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002213921,0.004625616,0.003908461,39.74192903,1.5725209,,,,,,,,,,8.941381231,8.934990151,1.428908398,5.1202732,9.531553433,27.16461443
19B302.18.11,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.003276646,0.007040509,0.003448954,54.65263639,1.544473069,,,,,,,,,,20.58418852,19.34553718,2.090038766,10.41401499,19.40464866,48.91406607
19B302.18.12,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002343483,0.005186737,0.003681365,45.83781627,1.458553397,,,,,,,,,,22.29416164,20.32896495,2.25566813,8.707185088,16.44969452,47.55157131
19B302.18.21,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002521935,0.00498082,0.002796002,39.14285149,1.367311301,,,,,,,,,,12.18157058,13.69837849,2.550182015,4.300431451,6.264621584,13.30270916
19B302.18.22,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.002772365,0.005684469,0.003491863,68.57866819,1.73235828,,,,,,,,,,21.38727961,20.46646417,2.057322088,10.62851425,18.83592805,49.55999152
19B302.18.31,3,AM,AE,"Interpolated Darkfield, calculated contrast",IQT-HT1,Blue,0.001779235,0.003637523,0.002488151,42.48418005,1.536318401,,,,,,,,,,6.368957108,6.23566126,1.203528793,2.065544392,2.93529248,4.809789131
